"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","p_val_adj_1"
0.295548307478239,-0.190139029391204,0.128,0.15,1,"tubgcp5",0.538948090940849
0.295630888710582,0.160852357066624,0.282,0.249,1,"hnrnpa0l",0.538948090940849
0.295792051788864,0.381210470633037,0.135,0.114,1,"dyrk3",0.539063930685843
0.296175184403878,0.117324343568016,0.218,0.19,1,"kdm8",0.539584087191756
0.296484802161439,0.317412428418586,0.19,0.217,1,"mysm1",0.539970012379771
0.296775462447391,0.116566659712945,0.718,0.72,1,"cdca7a",0.540321168359542
0.297109713842324,0.211931661574424,0.117,0.095,1,"itpkca",0.54070105005516
0.297179950546434,0.126248028069466,0.7,0.69,1,"usp36",0.54070105005516
0.29737820464107,-0.19332193309632,0.142,0.17,1,"scyl1",0.540883546122525
0.297545915092232,0.316353568925549,0.115,0.097,1,"nhlrc2",0.541010386282287
0.297809783693704,-0.12138133803774,0.75,0.788,1,"mrpl54",0.541176088592458
0.297833055637899,0.32650342400336,0.163,0.142,1,"slit1a",0.541176088592458
0.298022615287634,0.299951176889229,0.124,0.148,1,"irx5a",0.541299798333002
0.298097190643002,-0.263307531196983,0.273,0.299,1,"phc1",0.541299798333002
0.298543086964717,-0.253082500826974,0.103,0.125,1,"crlf1a",0.541840425438492
0.298666352437432,0.860453418770131,0.124,0.104,1,"ENSDARG00000105288",0.541840425438492
0.298689289213106,0.705758562401044,0.213,0.188,1,"brms1",0.541840425438492
0.299156353676538,0.324782887042194,0.2,0.174,1,"ctu2",0.542480479473213
0.29923859842003,0.116320767092036,0.766,0.746,1,"carhsp1",0.542480479473213
0.299509780883337,0.308819993850466,0.122,0.101,1,"pudp",0.542793898929369
0.29970989887324,-0.169323650996754,0.388,0.428,1,"g2e3",0.54297836665946
0.299820612706532,0.356849079120805,0.147,0.125,1,"gnb2",0.543000794806649
0.300216665677748,0.237643926070859,0.734,0.751,1,"ppp1caa",0.543430616731529
0.300254764876475,0.407765156259862,0.206,0.181,1,"mppe1",0.543430616731529
0.300603768097201,0.305888175161593,0.312,0.283,1,"bod1l1",0.543824366786637
0.300669285005361,0.346496566211558,0.112,0.093,1,"si:ch211-107n13.1",0.543824366786637
0.301245567832947,0.463623938460334,0.236,0.212,1,"kdm2bb",0.544688286042414
0.301571230160799,0.442889064142088,0.126,0.106,1,"rassf2a",0.545001076630356
0.301615952586448,-0.230000261360405,0.181,0.206,1,"csk",0.545001076630356
0.302237989023558,0.155699090428839,0.193,0.167,1,"alkbh5",0.545946410005916
0.30252808128188,-0.10865026513126,0.342,0.366,1,"dlc1",0.546291715120517
0.302943238650788,0.171994744334535,0.22,0.192,1,"chodl",0.546824563800126
0.303021217897209,-0.348190006922874,0.094,0.114,1,"lin28b",0.546824563800126
0.303425723352914,0.129614775656137,0.686,0.701,1,"tle2a",0.547375643369746
0.30371407146534,-0.356287980904426,0.092,0.109,1,"becn1",0.547652813511774
0.303911602705586,0.176701117480841,0.284,0.255,1,"lhfpl2b",0.547652813511774
0.303951988483955,-0.821119655335512,0.089,0.107,1,"pknox2",0.547652813511774
0.303976072693514,0.108472695935882,0.358,0.385,1,"mff",0.547652813511774
0.304317953027246,0.397263181406684,0.287,0.324,1,"trmt1l",0.548089933664858
0.30451587351256,-0.202740527022477,0.289,0.308,1,"commd8",0.548170827415077
0.304561408639887,0.116035886773268,0.56,0.561,1,"ing4",0.548170827415077
0.305085276431771,-0.153853602569745,0.156,0.181,1,"sorl1",0.548934798454297
0.305300428862891,0.373194725449491,0.154,0.182,1,"htt",0.549017881934421
0.305400582570182,0.244766472692956,0.284,0.318,1,"helz",0.549017881934421
0.305607034800499,0.466125882266511,0.177,0.156,1,"ubxn6",0.549017881934421
0.305622306216883,0.531056119866875,0.232,0.209,1,"tmem138",0.549017881934421
0.305628571000799,0.543340146100754,0.257,0.234,1,"foxc1a",0.549017881934421
0.30609965462683,-0.215966392195407,0.245,0.274,1,"ppme1",0.549280959359763
0.306104629710573,-0.253070460321455,0.298,0.322,1,"nphp3",0.549280959359763
0.306124657623304,0.719722178282394,0.124,0.106,1,"kif16ba",0.549280959359763
0.306172907082461,-0.153305069648591,0.236,0.26,1,"pi4kb",0.549280959359763
0.30637553641251,0.417546964513541,0.374,0.358,1,"ing2",0.549465966895057
0.306505795811279,0.132942572344369,0.351,0.315,1,"txlng",0.549521105347365
0.306941467406781,0.287147381676153,0.31,0.285,1,"smim7",0.549725857081001
0.30711148633866,0.178484179080148,0.106,0.126,1,"ints6",0.549725857081001
0.307159955405626,0.188227534257228,0.709,0.709,1,"bcl7a",0.549725857081001
0.307325789914639,0.157430851980592,0.303,0.276,1,"rasa1a",0.549725857081001
0.30735148360337,-0.171565831894814,0.28,0.305,1,"prpf18",0.549725857081001
0.30739255257105,0.111814100903793,0.319,0.354,1,"abhd17c",0.549725857081001
0.307413859121059,0.333937129651334,0.181,0.156,1,"l3mbtl1b",0.549725857081001
0.307416415549825,-0.166492872859388,0.369,0.396,1,"acad9",0.549725857081001
0.307584706133935,0.300894793380726,0.342,0.315,1,"odf2b",0.549727954028047
0.307616692855245,0.404474255249701,0.571,0.575,1,"ENSDARG00000067981",0.549727954028047
0.308101270710712,0.202680087192112,0.106,0.128,1,"tmem251",0.550415793226966
0.308249221107631,-0.220195628777815,0.257,0.291,1,"igfbp5b",0.550502004837108
0.309225248837278,0.113605127622638,0.271,0.299,1,"spg21",0.55206654512753
0.309539823560222,0.228093279354366,0.369,0.352,1,"irs1",0.552251909564283
0.309604921029776,0.810454039039207,0.243,0.224,1,"tmem35",0.552251909564283
0.309629103949841,0.316155699487833,0.243,0.218,1,"ogfod1",0.552251909564283
0.310111435361244,0.303685642825042,0.225,0.198,1,"tmf1",0.552933595758731
0.310585459012324,0.561008491887841,0.346,0.318,1,"znf207a",0.55330944115214
0.310624704847708,-0.16604919582548,0.284,0.308,1,"fancd2",0.55330944115214
0.31066962928232,0.183699962276201,0.11,0.131,1,"sncga",0.55330944115214
0.310723030969356,0.126700966417493,0.869,0.877,1,"gnb1a",0.55330944115214
0.310823919413116,0.279215619847208,0.271,0.245,1,"pkmyt1",0.553310665054554
0.311599669503291,0.427071510028161,0.147,0.125,1,"lonrf1",0.554512850466378
0.312793715765255,-0.168534143137114,0.259,0.283,1,"casp20",0.556396171924305
0.312859491819081,0.172233662522959,0.741,0.748,1,"dap1b.1",0.556396171924305
0.313053094945529,0.180141671065016,0.894,0.925,1,"gtpbp4",0.556403594894389
0.313065188217469,0.527134046188574,0.264,0.234,1,"cul1b",0.556403594894389
0.313255064264541,0.433522975715046,0.179,0.154,1,"pxk",0.556561925633461
0.31376604425061,0.126387855057608,0.53,0.572,1,"ENSDARG00000035573",0.557273832165466
0.31385759109645,0.189559944433209,0.667,0.674,1,"eif4g2a",0.557273832165466
0.314121555649712,0.166822667139607,0.782,0.816,1,"smc4",0.557563236997014
0.314233609995891,-0.644891143931104,0.144,0.164,1,"slc16a10",0.557582903083969
0.314355439389732,0.390378752531149,0.161,0.137,1,"si:dkeyp-2e4.3.1",0.557618096006786
0.314461208476391,0.19803841503649,0.344,0.316,1,"zgc:152830",0.557618096006786
0.314556387008536,0.285249001716259,0.319,0.294,1,"atoh8",0.557618096006786
0.315151221927171,0.197268589627236,0.553,0.53,1,"tcf7l1a",0.558493275828575
0.315255462307793,0.236407567660156,0.291,0.318,1,"fosl1a",0.558498768964912
0.315445341832759,0.128586602271455,0.133,0.112,1,"herpud2",0.558655926106637
0.31569780946446,0.122476714024354,0.259,0.231,1,"phc2b",0.558764129825723
0.315708816562161,0.459046318092248,0.133,0.114,1,"rbm48",0.558764129825723
0.316123684555505,-0.190819605681617,0.138,0.159,1,"ptrh1",0.559319124035725
0.3164053089699,0.296031641411049,0.376,0.361,1,"rhoub",0.559638089728311
0.316713877212873,0.400542645857159,0.344,0.322,1,"lsm1",0.560004492465413
0.316912654647964,0.16518462325467,0.17,0.145,1,"ninl",0.560176593779149
0.317247416740025,0.21617917490615,0.161,0.137,1,"nudt5",0.560282822976934
0.317353689863807,1.05454357285398,0.151,0.134,1,"c6.1",0.560282822976934
0.317370200117868,-0.210402682450241,0.108,0.126,1,"zgc:114045",0.560282822976934
0.317378607437857,0.246051342016214,0.58,0.567,1,"mgaa",0.560282822976934
0.317620423244903,0.103493786205967,0.172,0.193,1,"sec23b",0.560517028338336
0.31790276325421,-0.179085331221241,0.147,0.171,1,"eif4g3a",0.560517028338336
0.317959727221656,0.118029021566612,0.165,0.19,1,"map7d1b",0.560517028338336
0.317963963601605,0.7090127861907,0.115,0.095,1,"kdm4aa",0.560517028338336
0.3180188065527,0.144395333542652,0.342,0.371,1,"hist1h2a10.1",0.560517028338336
0.31831385256447,0.35450969692956,0.42,0.385,1,"arl1",0.560858038883537
0.318762969733976,-0.138512450677112,0.17,0.195,1,"prdm1a",0.561262825264593
0.3188932540144,0.348129708175356,0.298,0.277,1,"si:ch73-100l22.3",0.561262825264593
0.318925615823565,-0.363475945742695,0.154,0.173,1,"tnikb",0.561262825264593
0.31895194467901,-0.131070582866586,0.172,0.195,1,"wwp1",0.561262825264593
0.319051794368989,-0.389032823610164,0.156,0.176,1,"cul5a",0.561262825264593
0.319359762245716,0.240520786611522,0.42,0.393,1,"zdhhc4",0.561625671057593
0.319589241087238,0.870652147970152,0.124,0.106,1,"acacb",0.561689707756847
0.319712695881264,0.345755202502452,0.321,0.307,1,"tob1a",0.561689707756847
0.319742970435826,0.599602508615863,0.353,0.322,1,"usp8",0.561689707756847
0.319887323390491,0.187634665774594,0.156,0.134,1,"zfyve27",0.561689707756847
0.319987323020883,0.568971541974941,0.128,0.109,1,"znf1041",0.561689707756847
0.320021821732487,0.417422093549934,0.261,0.24,1,"foxo3a",0.561689707756847
0.320182254712488,0.293679628822797,0.218,0.241,1,"pabpc1b",0.561689707756847
0.320281584295171,0.259366241299787,0.142,0.123,1,"capzb",0.561689707756847
0.320311642471262,-0.149174935763932,0.108,0.129,1,"poll",0.561689707756847
0.320584459723995,0.121194171973617,0.972,0.984,1,"igf2bp1",0.561902340353167
0.320636413338071,0.106963188970091,0.456,0.441,1,"tcf7l2",0.561902340353167
0.320811277747475,0.165798240184132,0.167,0.198,1,"gapdh",0.562030417424352
0.32137708852344,0.108015435692609,0.415,0.377,1,"stat3",0.562773576931535
0.321456049669674,0.139676075187756,0.092,0.111,1,"man2b1",0.562773576931535
0.321541223328322,0.115176321593327,0.356,0.329,1,"gle1",0.562773576931535
0.321787504816076,0.196684725758351,0.335,0.313,1,"ENSDARG00000058857",0.563026172875277
0.322410707635125,-0.108019714924477,0.126,0.15,1,"ENSDARG00000063555",0.563937892797326
0.323439331999737,0.329860929826203,0.195,0.173,1,"cc2d2a",0.565557945314296
0.323592039645892,-0.3903055021862,0.108,0.126,1,"irf1b",0.565625663974347
0.323752939790857,-0.142771033061934,0.358,0.393,1,"nae1",0.565625663974347
0.323861996439075,0.326772401308751,0.17,0.198,1,"cep135",0.565625663974347
0.323887785129824,0.431273378060628,0.128,0.107,1,"arntl1b",0.565625663974347
0.324036879591422,-0.482328671370101,0.101,0.12,1,"tshz3b",0.565707129024291
0.324763402500208,0.115117091638307,0.424,0.388,1,"nck2b",0.566626528661604
0.324768736547261,-0.151976450450869,0.344,0.372,1,"dab2ipb",0.566626528661604
0.325089840617261,0.150395893201742,0.179,0.207,1,"kctd17",0.567007437767093
0.325195894645781,0.15192219205369,0.271,0.246,1,"si:dkey-89b17.4",0.567007437767093
0.32529510373889,0.100368018941768,0.222,0.195,1,"tmem184ba",0.567007437767093
0.325446678052101,0.743745585068704,0.142,0.165,1,"rnd3b",0.567092633702651
0.325576160857729,0.617376064580904,0.158,0.136,1,"fhod3b",0.567128683352871
0.325672773435703,0.254501290509114,0.122,0.103,1,"znf1001.1",0.567128683352871
0.325782602541505,0.137393033131516,0.775,0.779,1,"atp1b1a",0.567141088030955
0.32630493491034,-0.35435297003423,0.186,0.207,1,"ect2",0.567544306452213
0.326333319850287,0.284723900440303,0.144,0.123,1,"zgc:113149",0.567544306452213
0.326472447344119,0.219666617302776,0.516,0.506,1,"tspy",0.567544306452213
0.326516554718418,0.786020023973719,0.117,0.1,1,"ppip5k2",0.567544306452213
0.326528116913922,-0.192379492770764,0.19,0.215,1,"ndufaf6",0.567544306452213
0.326714481579703,0.299586936199713,0.261,0.24,1,"dph6",0.567689542883298
0.327061146417325,0.451409773248455,0.172,0.148,1,"cep63",0.568113133223173
0.327466916159499,0.244539961513968,0.42,0.397,1,"ifrd2",0.568518954140583
0.327500686910756,-0.159194003687553,0.135,0.114,1,"znf1134",0.568518954140583
0.328127074299127,-0.104378598986808,0.126,0.146,1,"zdhhc6",0.569427311213005
0.328428129238147,0.56484989655252,0.401,0.369,1,"si:ch211-281l24.3",0.56977069734623
0.329390739588407,0.256832688555779,0.372,0.388,1,"cxxc1b",0.571072527657014
0.329420133582702,0.193497256604167,0.305,0.279,1,"pogzb",0.571072527657014
0.329488785424709,0.511833629856603,0.119,0.101,1,"rnls",0.571072527657014
0.329652392147882,0.17347689214778,0.252,0.229,1,"lmtk2",0.571176815011171
0.329863320571969,0.249667956703866,0.167,0.146,1,"neo1b",0.571363003826353
0.329986549325619,0.990784199897626,0.193,0.167,1,"lnpa.1",0.57139721711385
0.330114127100867,0.112234310484473,0.787,0.822,1,"nop16",0.571438937257363
0.330560832714617,-0.156695410259087,0.177,0.199,1,"eif3eb",0.571673131120892
0.330577085187769,-0.131677452941823,0.092,0.111,1,"ufsp1",0.571673131120892
0.330600219609941,0.181903525041079,0.333,0.302,1,"sec22ba",0.571673131120892
0.33069624175896,0.627291195819581,0.11,0.093,1,"arhgef11",0.571673131120892
0.330767050693816,-0.138029654505873,0.112,0.134,1,"gfpt1",0.571673131120892
0.331331689699612,0.200407839880413,0.755,0.822,1,"odc1",0.572469834330807
0.331628880908136,0.258096681639372,0.124,0.103,1,"BX649453.1",0.572673970117009
0.331657253972147,0.298769594375619,0.289,0.266,1,"nkiras2",0.572673970117009
0.331853123081755,0.299665634745227,0.106,0.126,1,"man1a1",0.572833055847905
0.332031797847029,1.0160347956453,0.133,0.112,1,"ext1a",0.572962371159779
0.332357191033882,-0.150964253144684,0.631,0.678,1,"ftsj3",0.573344707556731
0.332670587814747,-0.194227045530856,0.167,0.188,1,"fastkd2",0.573706116774839
0.332998458157243,0.156849587637073,0.408,0.449,1,"rab18a",0.574092252870527
0.333348917029048,0.308301518366116,0.14,0.162,1,"zgc:113340",0.574498626105773
0.333442248581855,0.338616496626751,0.103,0.086,1,"ENSDARG00000075033",0.574498626105773
0.333693219376168,0.248225910728329,0.429,0.41,1,"vps25",0.574751702244293
0.333882277067477,-0.249111410148105,0.119,0.139,1,"ppp1r13bb",0.574898014956847
0.334623707467207,0.415447900058945,0.213,0.188,1,"phf21aa",0.575269040480689
0.334738847964401,-0.340563284729575,0.163,0.182,1,"mtss1",0.575269040480689
0.334836672405821,0.474981904062559,0.229,0.207,1,"fam120a",0.575269040480689
0.334877840411081,-0.276347652442681,0.108,0.125,1,"taldo1",0.575269040480689
0.33494294724241,0.220289221697316,0.172,0.153,1,"acss1",0.575269040480689
0.33496339454851,0.454805191566484,0.278,0.313,1,"dpp9",0.575269040480689
0.33505631622533,0.103700695660582,0.106,0.126,1,"niban2a",0.575269040480689
0.335074880379696,-0.479555683815041,0.119,0.139,1,"ankle2",0.575269040480689
0.335117132005664,0.128681018240898,0.743,0.788,1,"srsf6b",0.575269040480689
0.335139533362256,0.176053566243647,0.356,0.375,1,"rpp14",0.575269040480689
0.335272445284545,0.619872850685906,0.135,0.117,1,"si:dkey-172k15.3",0.575318347688396
0.335928123695867,0.544734134971821,0.22,0.238,1,"cpeb4b",0.576264398586076
0.336166153063321,-0.307677959879522,0.128,0.148,1,"atg4a",0.576400519911494
0.336302073233206,0.39580871608585,0.19,0.218,1,"lpp",0.576400519911494
0.336320622085265,0.283309393286,0.083,0.1,1,"sars2",0.576400519911494
0.337380032094863,0.321199043278438,0.289,0.252,1,"tmem223",0.578036778537956
0.337736556973642,0.296733920044507,0.475,0.495,1,"atxn2l",0.578468135114284
0.337956678851164,0.164418386512874,0.761,0.821,1,"ankrd11",0.578665668408102
0.338246223277069,0.123191304500733,0.878,0.896,1,"srsf4",0.578905402347396
0.338306362436625,-0.107978282464311,0.433,0.46,1,"arih2",0.578905402347396
0.338528422416839,0.721340156166728,0.147,0.171,1,"cybc1",0.579105932027815
0.339218764561971,-0.105151778433314,0.181,0.202,1,"sav1",0.580107159464603
0.339525086679414,-0.253242791300952,0.142,0.162,1,"ash2l",0.580451247258118
0.339656518722789,0.348655191165098,0.133,0.114,1,"zgc:103508",0.580496222961078
0.340004247095902,0.43618740992994,0.521,0.519,1,"zbtb33",0.580905492307578
0.340106384757407,-0.338696282166959,0.112,0.129,1,"ctsf",0.580905492307578
0.340228410352096,-0.104689379156744,0.19,0.213,1,"si:ch211-168f7.5",0.580934224478748
0.341259506984529,0.680100022798756,0.133,0.115,1,"cicb",0.582455404634434
0.341330258854949,0.266692427786057,0.415,0.391,1,"rerea",0.582455404634434
0.341736717297587,0.255355746274318,0.667,0.674,1,"ube2d1b",0.582968845510434
0.34190355849136,0.250927518925582,0.491,0.478,1,"nsd3",0.583073332300584
0.342107533812566,0.532303229199365,0.144,0.126,1,"mark2b",0.583231859392832
0.342207755239546,0.321015123109605,0.19,0.17,1,"fndc3ba",0.583231859392832
0.342511115334343,-0.30129931844422,0.128,0.148,1,"clptm1l",0.583568768551756
0.342810939296863,0.287518826075749,0.417,0.382,1,"ppp1r12a",0.583899446883799
0.343155498525991,0.306256620933543,0.665,0.659,1,"utp25",0.584175714314542
0.343184718804124,0.148194415618796,0.752,0.746,1,"polr2k",0.584175714314542
0.34347582663114,0.360387194451137,0.495,0.477,1,"lztfl1",0.584491067690957
0.344133598666282,-0.20991497941826,0.085,0.101,1,"si:ch211-212k18.8",0.585429985161802
0.344522046458935,-0.10114134481875,0.589,0.636,1,"chd2",0.585808125105829
0.344824806944374,-0.370081942374747,0.213,0.231,1,"tada2b",0.585808125105829
0.344959481180908,0.130707180179817,0.865,0.893,1,"cct8",0.585808125105829
0.345020040951091,-0.232862732246533,0.151,0.131,1,"ank2b",0.585808125105829
0.345046392476846,0.321231226576243,0.144,0.125,1,"mfsd5",0.585808125105829
0.345110526555644,-0.342328208625927,0.177,0.198,1,"enah",0.585808125105829
0.345133634632541,0.240883883115893,0.846,0.872,1,"ubxn1",0.585808125105829
0.345204570643674,-0.271119932910635,0.089,0.106,1,"si:ch211-260e23.9",0.585808125105829
0.34584568370419,0.183663023534992,0.151,0.129,1,"plekho1b",0.586715780465295
0.345962174685732,0.111859886712365,0.498,0.555,1,"tmed9",0.58673314760891
0.346660087910183,0.27856126517585,0.172,0.148,1,"ENSDARG00000101521",0.587736262032555
0.346827276732262,-0.577191199991732,0.099,0.117,1,"ccl39.7",0.587839233307413
0.347240288280306,0.159331549936857,0.22,0.198,1,"pdap1b",0.588223908245159
0.347267283752122,0.21048209742107,0.174,0.154,1,"slx4.1",0.588223908245159
0.347648075585457,0.105123597109641,0.245,0.221,1,"si:dkey-226l10.6",0.588637754029499
0.347724801456759,0.465754544755312,0.197,0.226,1,"sec22bb",0.588637754029499
0.34792851370547,0.578004120563125,0.103,0.087,1,"tp53inp1",0.58880210011695
0.348338024418291,0.252457489141413,0.422,0.4,1,"dtd1",0.589144821930564
0.348395562255449,0.202303608277282,0.284,0.268,1,"CABZ01037298.1",0.589144821930564
0.348502065498184,0.447755007832436,0.19,0.173,1,"fkbpl",0.589144821930564
0.348557793054537,-0.187016048849731,0.339,0.361,1,"ctdspl2b",0.589144821930564
0.348729978979909,-0.117394255552365,0.461,0.486,1,"cfdp1",0.589255490797754
0.348865316958411,0.301301208848256,0.615,0.589,1,"tmpob",0.589303848346389
0.34938496492149,-0.293615680896543,0.154,0.173,1,"gpr161",0.590001154830723
0.349752431358323,0.197071450822837,0.693,0.713,1,"ube2d3",0.590313204985657
0.349783557898057,0.109367689357362,0.729,0.799,1,"mtdhb",0.590313204985657
0.350466856742129,0.809758124265442,0.126,0.107,1,"atm",0.591278517352557
0.350569696814971,0.267034424819693,0.17,0.148,1,"ogdhb",0.591278517352557
0.350740806014513,0.304367806273538,0.872,0.916,1,"mt-nd1",0.591378913966216
0.351002103260851,-0.154079307871053,0.108,0.128,1,"slc30a1a",0.591378913966216
0.351002507087114,0.139634218513088,0.665,0.664,1,"dr1",0.591378913966216
0.351057602314606,0.110712324871858,0.856,0.883,1,"srrt",0.591378913966216
0.351568240028448,-0.425461081435276,0.115,0.131,1,"si:dkey-154b15.1",0.592058499980814
0.352226491973848,-0.343476498591158,0.179,0.199,1,"si:dkey-286j15.3",0.592986185573045
0.352861931506764,0.345628778849611,0.181,0.159,1,"abhd17aa",0.593874911850153
0.353019780235561,0.402777282721771,0.374,0.349,1,"pip4p1a",0.593959544930154
0.353375700728028,0.327090947376807,0.314,0.285,1,"ttc4",0.594377282796276
0.353628838137864,0.492101161564058,0.149,0.129,1,"vps37a",0.594621937940707
0.353850030669643,0.311500130426078,0.569,0.564,1,"slc20a1b",0.594797499678622
0.353948675107561,0.70764889350373,0.135,0.159,1,"cc2d1b",0.594797499678622
0.354147769371881,0.352807097557845,0.149,0.129,1,"trim8a",0.594951013833748
0.354461638250436,0.6994012645307,0.195,0.176,1,"sdf2",0.595226716772337
0.354527466762806,0.260121272031949,0.183,0.162,1,"atxn7",0.595226716772337
0.35469059579038,0.381728608373903,0.161,0.14,1,"dusp5",0.595319595730844
0.354838334059166,0.180518387177286,0.202,0.182,1,"l3mbtl2",0.595386593945522
0.355198816272174,0.290506618395132,0.167,0.188,1,"ndrg3a",0.595810408096884
0.355687388714524,0.491552911973177,0.108,0.092,1,"si:ch73-144d13.4",0.596388200490871
0.355759277873402,0.148360291334978,0.099,0.117,1,"ccdc106a",0.596388200490871
0.355961428723277,-0.251126110572773,0.126,0.143,1,"proza",0.596545981611513
0.356108386208375,0.148333637937139,0.193,0.22,1,"gng12a",0.59655260076447
0.356181442361546,0.204843273989966,0.326,0.349,1,"cep85l",0.59655260076447
0.35708968304363,0.430412770105987,0.252,0.227,1,"washc2c",0.597892428674021
0.357372851265263,-0.222477690356267,0.158,0.176,1,"dennd2b",0.598185172684687
0.357486068546245,-0.119335198328079,0.099,0.117,1,"tollip",0.598193354700716
0.357603041130229,0.606570073568797,0.163,0.145,1,"pex5",0.598207813729513
0.357805465053777,0.659592865372734,0.11,0.095,1,"matn4",0.598365165968188
0.357995632031176,0.21657680928096,0.596,0.59,1,"gpx8",0.59850193160041
0.358141941680009,0.645963567120535,0.255,0.241,1,"nxn",0.598565315362292
0.358273749076187,0.497592583968323,0.138,0.118,1,"ms4a17a.7",0.598604430377824
0.358636952372336,0.359150997580628,0.161,0.139,1,"cds2",0.598672088019329
0.358639264269714,-0.255828223313159,0.144,0.164,1,"raf1b",0.598672088019329
0.358647614405478,0.413624784180969,0.147,0.167,1,"inpp5l",0.598672088019329
0.358827652397761,-0.148470750286755,0.117,0.139,1,"ssh2a",0.598672088019329
0.358955637969608,0.11637643974716,0.399,0.382,1,"yju2",0.598672088019329
0.359185195880944,-0.325252786822996,0.119,0.137,1,"si:dkey-86e18.1",0.598672088019329
0.359248483708379,0.410567724642224,0.236,0.215,1,"sec31a",0.598672088019329
0.359257449465821,0.478355752913221,0.177,0.154,1,"specc1la",0.598672088019329
0.359289985457453,0.122255744035931,0.459,0.489,1,"eif2b4",0.598672088019329
0.359521287746547,0.402611837917929,0.085,0.103,1,"rac3b",0.598675281284681
0.359553514847015,0.70295399079819,0.218,0.198,1,"kif7",0.598675281284681
0.35961715103609,0.220098998659949,0.528,0.576,1,"si:dkey-44g23.5",0.598675281284681
0.35980327152468,0.661045366216334,0.115,0.098,1,"si:ch1073-416d2.4",0.598733169080962
0.359868777287162,0.14614856545259,0.741,0.779,1,"matr3l1.1.1",0.598733169080962
0.360181037995568,-0.387436539245087,0.186,0.206,1,"snx9b",0.59899426795981
0.360380519752694,0.119509288936935,0.167,0.145,1,"ints7",0.59899426795981
0.360488221670599,-0.109467122192214,0.106,0.123,1,"fancl",0.59899426795981
0.360511545932048,0.104926878421519,0.883,0.899,1,"ube2na",0.59899426795981
0.36056808161869,0.218948544081596,0.484,0.489,1,"larp1b",0.59899426795981
0.361003612270667,0.552413988172781,0.122,0.106,1,"tsen2",0.599537427656729
0.36132397248235,0.427315149607917,0.183,0.206,1,"slc25a14",0.599889048721449
0.362093278173761,0.547421314764037,0.229,0.206,1,"ssr1",0.600324126672936
0.362158223068624,0.256441228650677,0.807,0.85,1,"tuba1b",0.600324126672936
0.362169928870153,0.821709883075278,0.128,0.109,1,"si:ch211-200p22.4",0.600324126672936
0.362210794049715,0.321812115155526,0.479,0.46,1,"yy1b",0.600324126672936
0.362341807666341,-0.159519216194588,0.317,0.349,1,"zgc:193812",0.600324126672936
0.362401974057333,0.152125140807546,0.433,0.458,1,"selenou1a",0.600324126672936
0.362532842964939,-0.178555887995618,0.133,0.154,1,"tbcc",0.600324126672936
0.362539656641038,0.190118568824461,0.392,0.425,1,"sinhcaf",0.600324126672936
0.362618096936489,0.237628365886368,0.372,0.36,1,"lrwd1",0.600324126672936
0.36267317757713,-0.589420217441633,0.229,0.26,1,"jund",0.600324126672936
0.363120183801003,0.203844663381515,0.383,0.416,1,"spoplb",0.600883924168157
0.364066467186356,0.217576054349429,0.158,0.136,1,"dalrd3",0.601757886034575
0.364141781899618,0.120269453080527,0.2,0.226,1,"si:dkey-23a13.9",0.601757886034575
0.364292515974219,-0.101136067685341,0.087,0.104,1,"vps11",0.601757886034575
0.364450051966016,0.230606709085756,0.188,0.21,1,"myca",0.601757886034575
0.364478982364259,0.627623948713852,0.179,0.157,1,"eipr1",0.601757886034575
0.364571389225124,0.130091415958872,0.381,0.354,1,"nxf1",0.601757886034575
0.364615995939868,0.135124902766328,0.741,0.762,1,"fscn1a",0.601757886034575
0.364623959788721,0.130374169950511,0.674,0.659,1,"smc5",0.601757886034575
0.364644469357986,0.160062591924216,0.358,0.385,1,"psen1",0.601757886034575
0.364738073987273,0.484863377191438,0.498,0.477,1,"rprd2b",0.601757886034575
0.365825697556088,0.221999436482199,0.351,0.327,1,"trim47",0.603372013711087
0.366124042416002,0.236381742046226,0.477,0.45,1,"zgc:100829",0.603573752213111
0.366249396906012,-0.201221302065887,0.374,0.388,1,"cnn3b",0.603573752213111
0.36627592243139,-0.126399952465114,0.518,0.548,1,"otub1b",0.603573752213111
0.366707722755767,0.266692219586812,0.514,0.5,1,"homer3b",0.604105025375103
0.367057518815515,0.16732925387778,0.833,0.841,1,"hsbp1b",0.604335461784995
0.367154769453412,-0.284798590028687,0.103,0.118,1,"n4bp1",0.604335461784995
0.36718101418545,0.301633804350486,0.241,0.212,1,"atg101",0.604335461784995
0.36739262032352,0.211933836849672,0.149,0.128,1,"serpinf1",0.604335461784995
0.367394810795405,0.150745606144731,0.72,0.724,1,"si:ch211-22i13.2",0.604335461784995
0.367831796898171,0.269999890296452,0.19,0.171,1,"spryd7a",0.604665922530952
0.367834399714068,-0.185030391700541,0.245,0.269,1,"bcap29",0.604665922530952
0.367924212188338,1.23057952339318,0.103,0.087,1,"BX927333.1",0.604665922530952
0.368532556961511,0.242181714377403,0.204,0.229,1,"crabp2a",0.605316964148426
0.368539593166789,-0.208839023617159,0.161,0.179,1,"ENSDARG00000057184",0.605316964148426
0.369025971563412,0.228882349461399,0.502,0.508,1,"lrpap1",0.605935597672661
0.369535401933145,0.202940919445243,0.142,0.162,1,"si:dkeyp-35e5.10",0.606565583528809
0.36972876773616,0.254310546896568,0.346,0.322,1,"patz1",0.606565583528809
